epoch,ar_acc,bg_acc,dc,loss,val_ar_acc,val_bg_acc,val_dc,val_loss
0,0.3001757562160492,0.9880596399307251,0.9021947383880615,0.18222053349018097,0.35787779092788696,0.9888161420822144,0.9315879940986633,0.11954348534345627
1,0.32972365617752075,0.987052857875824,0.9023849368095398,0.1778908669948578,0.3622618019580841,0.9880880117416382,0.9306272864341736,0.12338116765022278
2,0.3565305769443512,0.9872918128967285,0.9044761657714844,0.16956551373004913,0.4298112094402313,0.9869679808616638,0.9321465492248535,0.11619199812412262
3,0.364340215921402,0.9872832298278809,0.9042362570762634,0.1684979349374771,0.40726491808891296,0.9864949584007263,0.9300582408905029,0.1191086396574974
4,0.3816224932670593,0.9865961074829102,0.9052050113677979,0.16530416905879974,0.40502819418907166,0.9873622059822083,0.9314344525337219,0.11775800585746765
5,0.3777503967285156,0.987424910068512,0.904751181602478,0.1653621345758438,0.4479735195636749,0.9862955212593079,0.9317349195480347,0.11391792446374893
6,0.3872917890548706,0.9865507483482361,0.9054028987884521,0.16207033395767212,0.40399929881095886,0.9880184531211853,0.9314484596252441,0.11520346999168396
7,0.384467214345932,0.9872466921806335,0.9057188630104065,0.16117581725120544,0.4283349812030792,0.9876543879508972,0.9316286444664001,0.11277862638235092
8,0.38858330249786377,0.9872241020202637,0.9071080684661865,0.15582197904586792,0.45204436779022217,0.9863280057907104,0.9312243461608887,0.11355515569448471
9,0.39110133051872253,0.987427294254303,0.9070932269096375,0.1561327427625656,0.4289165139198303,0.9876474142074585,0.9308830499649048,0.11414966732263565
10,0.4014510214328766,0.9874193072319031,0.9066851139068604,0.1559721976518631,0.4577256739139557,0.9872949719429016,0.931496262550354,0.110495425760746
11,0.3958386480808258,0.9865587949752808,0.9050237536430359,0.16063451766967773,0.4547731876373291,0.9869146347045898,0.9311699271202087,0.11208420246839523
12,0.39337828755378723,0.987358033657074,0.9073137640953064,0.15437480807304382,0.4315558671951294,0.9886074066162109,0.9333351850509644,0.10908669978380203
13,0.40227359533309937,0.9875677824020386,0.9060694575309753,0.1564812958240509,0.4238167703151703,0.9885239601135254,0.9322075843811035,0.11163902282714844
14,0.39971286058425903,0.9872046113014221,0.9068692326545715,0.1547306329011917,0.4281560480594635,0.9883940815925598,0.931036651134491,0.11165698617696762
15,0.40176358819007874,0.9867903590202332,0.9044386744499207,0.16060081124305725,0.4635412096977234,0.9877726435661316,0.9324415326118469,0.10710445046424866
16,0.40568071603775024,0.9870875477790833,0.905541718006134,0.15687601268291473,0.4638543426990509,0.9872531890869141,0.9319686889648438,0.10809159278869629
17,0.4119876027107239,0.9866562485694885,0.9065732359886169,0.1541653275489807,0.476066917181015,0.9870468378067017,0.9311900734901428,0.10838594287633896
18,0.4039655029773712,0.9871145486831665,0.906134307384491,0.15569964051246643,0.4609913229942322,0.9880508780479431,0.9325563311576843,0.10670846700668335
19,0.41081640124320984,0.9868764877319336,0.9046017527580261,0.1585889607667923,0.4111568331718445,0.9892358183860779,0.9324233531951904,0.11153734475374222
20,0.4110826849937439,0.9870105981826782,0.9058746099472046,0.1553279310464859,0.43772926926612854,0.9880532026290894,0.9309049248695374,0.11178339272737503
21,0.4208807647228241,0.9860348105430603,0.9074599742889404,0.1512134075164795,0.4653753340244293,0.9875384569168091,0.9325414299964905,0.10774776339530945
22,0.4124642014503479,0.9869861602783203,0.9068091511726379,0.15329693257808685,0.47937729954719543,0.9871025085449219,0.9312784075737,0.10723056644201279
23,0.4102373719215393,0.9866399168968201,0.9052159786224365,0.15682747960090637,0.45781517028808594,0.9883894324302673,0.9324061870574951,0.10744741559028625
24,0.4176747798919678,0.9861607551574707,0.9062080383300781,0.15372537076473236,0.4262324273586273,0.9886770248413086,0.931023120880127,0.11065039783716202
25,0.40212008357048035,0.9876816868782043,0.90680992603302,0.15295442938804626,0.42779815196990967,0.9889923334121704,0.9318593740463257,0.10875162482261658
26,0.4048231542110443,0.9872214198112488,0.9062368273735046,0.15430429577827454,0.4363424777984619,0.9889250993728638,0.9318578839302063,0.10860608518123627
27,0.41167590022087097,0.9871774911880493,0.9058769941329956,0.15471194684505463,0.4561152458190918,0.9881969690322876,0.9320894479751587,0.10749907791614532
28,0.40838688611984253,0.9866851568222046,0.9062409996986389,0.15359649062156677,0.4428290128707886,0.9882387518882751,0.930653989315033,0.11081866919994354
29,0.40605515241622925,0.9876535534858704,0.9064674973487854,0.15365134179592133,0.42909547686576843,0.9888810515403748,0.9313560128211975,0.1100567877292633
30,0.4155270755290985,0.9869670867919922,0.9062908887863159,0.15345436334609985,0.4711013734340668,0.9875801801681519,0.9320491552352905,0.1079292818903923
31,0.40552258491516113,0.9870713353157043,0.9044625163078308,0.15812835097312927,0.45768094062805176,0.9885123372077942,0.9332418441772461,0.10589713603258133
32,0.42532727122306824,0.9859887957572937,0.9071694612503052,0.15070302784442902,0.4704303443431854,0.9879581332206726,0.9317800998687744,0.10736042261123657
33,0.4084748327732086,0.9870845675468445,0.9055150151252747,0.15546748042106628,0.4558468163013458,0.9883407354354858,0.9321693181991577,0.10761482268571854
34,0.4189542233943939,0.9869964718818665,0.9075896739959717,0.14986594021320343,0.4684620201587677,0.9881367087364197,0.932166576385498,0.10612864792346954
35,0.42267924547195435,0.9862890839576721,0.9062289595603943,0.15277542173862457,0.44546836614608765,0.9882920384407043,0.9320894479751587,0.10875937342643738
36,0.41945144534111023,0.9870579838752747,0.9074767231941223,0.14986692368984222,0.475172221660614,0.9873436689376831,0.9309956431388855,0.10788063704967499
37,0.41097787022590637,0.9869270324707031,0.9066991806030273,0.1524977833032608,0.4743669927120209,0.9874989986419678,0.9316225647926331,0.10806191712617874
38,0.40721073746681213,0.9877308011054993,0.9055593013763428,0.15458862483501434,0.4196564257144928,0.9892799258232117,0.9317024350166321,0.10992111265659332
39,0.41788047552108765,0.9874891042709351,0.9074960947036743,0.14959096908569336,0.4563836455345154,0.9884474277496338,0.9319223165512085,0.10681048035621643
40,0.41781124472618103,0.9867745637893677,0.9060280323028564,0.15391336381435394,0.4713250398635864,0.9875523447990417,0.9317077994346619,0.1067003682255745
41,0.4216839373111725,0.9866716265678406,0.9055039882659912,0.15500903129577637,0.4690883159637451,0.9879164099693298,0.9317389726638794,0.10647954791784286
42,0.4130215644836426,0.986878514289856,0.9063559174537659,0.1523934006690979,0.43236109614372253,0.9887002110481262,0.9312421083450317,0.10956312716007233
43,0.4267891049385071,0.9870917201042175,0.9085538983345032,0.14671342074871063,0.46184128522872925,0.9880369901657104,0.9321077466011047,0.10709813982248306
44,0.421307235956192,0.9866076111793518,0.9057490825653076,0.15402573347091675,0.4617965519428253,0.9878677129745483,0.931352436542511,0.10753637552261353
45,0.4216266870498657,0.9868661761283875,0.9061797857284546,0.15288057923316956,0.4445289373397827,0.9884544014930725,0.9309788346290588,0.10969899594783783
