epoch,ar_acc,bg_acc,dc,loss,val_ar_acc,val_bg_acc,val_dc,val_loss
0,0.30132031440734863,0.9903367757797241,0.9171251654624939,0.13144774734973907,0.32436156272888184,0.9952875375747681,0.9539632201194763,0.06439244747161865
1,0.27269062399864197,0.9934242367744446,0.9199559688568115,0.1245778277516365,0.30178090929985046,0.9964252710342407,0.9584495425224304,0.06024681776762009
2,0.28285011649131775,0.9934947490692139,0.9209652543067932,0.12323407083749771,0.2683131694793701,0.9969004392623901,0.9578929543495178,0.0602213479578495
3,0.29813507199287415,0.9928079843521118,0.9193733930587769,0.12596751749515533,0.2955645024776459,0.9962100982666016,0.9565351605415344,0.06165444105863571
4,0.2940226197242737,0.9931228160858154,0.920631468296051,0.12416944652795792,0.2549395263195038,0.9970273375511169,0.9581993222236633,0.0600418895483017
5,0.3002045154571533,0.9929710626602173,0.9204010367393494,0.12404470890760422,0.26596102118492126,0.9968670606613159,0.957610547542572,0.06070459261536598
6,0.2956375777721405,0.9930891394615173,0.9212483763694763,0.12275376915931702,0.26757392287254333,0.9970262050628662,0.9584076404571533,0.059565987437963486
7,0.3034886419773102,0.9928527474403381,0.9210326075553894,0.12341298907995224,0.2605174779891968,0.997120201587677,0.9585266709327698,0.05963502079248428
8,0.3001590371131897,0.9934310913085938,0.9225618243217468,0.11988790333271027,0.2689516246318817,0.9971796274185181,0.9591202735900879,0.05895872414112091
9,0.3129711151123047,0.9928293228149414,0.9217577576637268,0.12164194136857986,0.2726142406463623,0.9969287514686584,0.9582464694976807,0.059766821563243866
10,0.311056524515152,0.993128776550293,0.9230509400367737,0.11965001374483109,0.2719421982765198,0.9970471262931824,0.9591076374053955,0.05941224470734596
11,0.30513063073158264,0.9931055307388306,0.9237077236175537,0.11801450699567795,0.2587365508079529,0.9972929358482361,0.9590651392936707,0.058976393193006516
12,0.295209676027298,0.9934054613113403,0.9227725267410278,0.12062990665435791,0.2722446322441101,0.9969967007637024,0.9589247703552246,0.05923590436577797
13,0.32549378275871277,0.9933649897575378,0.925139844417572,0.11489469558000565,0.2825268805027008,0.996976912021637,0.9590848088264465,0.05860041454434395
14,0.2950418293476105,0.9930850863456726,0.9222608804702759,0.12235228717327118,0.2816532254219055,0.9970816969871521,0.9592072367668152,0.0584261491894722
15,0.3039030134677887,0.9932188987731934,0.9221373796463013,0.12266024947166443,0.2997647821903229,0.9965227246284485,0.9591796398162842,0.05878758057951927
16,0.3145412802696228,0.9923343062400818,0.9215697050094604,0.122629813849926,0.30225133895874023,0.9964751601219177,0.9589584469795227,0.05862008407711983
17,0.3099520802497864,0.9930698871612549,0.9233503341674805,0.11899565905332565,0.28625673055648804,0.9967430233955383,0.9589962363243103,0.05876626446843147
18,0.30849671363830566,0.9926974177360535,0.921796441078186,0.12267862260341644,0.29579973220825195,0.9965447783470154,0.959263026714325,0.05854988843202591
19,0.31624531745910645,0.992816150188446,0.9229234457015991,0.11987192928791046,0.2891465127468109,0.9968426823616028,0.9597241282463074,0.058197446167469025
20,0.30175891518592834,0.9932599067687988,0.9222450852394104,0.12222848832607269,0.2956989109516144,0.9964569807052612,0.9590361714363098,0.05877172574400902
21,0.32935842871665955,0.9931656122207642,0.9257709383964539,0.11344734579324722,0.28625673055648804,0.996782660484314,0.958952009677887,0.0588364377617836
22,0.3071397840976715,0.9934782385826111,0.9242535829544067,0.1181461364030838,0.28894490003585815,0.9967990517616272,0.9596006870269775,0.05837715417146683
23,0.3166593909263611,0.9929727911949158,0.9238977432250977,0.11805346608161926,0.2878360152244568,0.9967849254608154,0.9592568278312683,0.058648303151130676
24,0.3068159222602844,0.9936501979827881,0.9239512085914612,0.11865697056055069,0.3028561770915985,0.996584415435791,0.959480345249176,0.05839448794722557
25,0.3173585534095764,0.9928817749023438,0.9233988523483276,0.11965038627386093,0.2920698821544647,0.9966031312942505,0.9591793417930603,0.05878663808107376
26,0.32260191440582275,0.9925723671913147,0.9228358864784241,0.12073562294244766,0.29210349917411804,0.996647834777832,0.9595130085945129,0.0584835521876812
27,0.32425618171691895,0.9928565621376038,0.923885703086853,0.11819180101156235,0.29798388481140137,0.9965243935585022,0.959327220916748,0.058838386088609695
28,0.31472137570381165,0.9930498003959656,0.924013078212738,0.11828186362981796,0.3036290407180786,0.9964388608932495,0.9589840769767761,0.058826740831136703
29,0.317920058965683,0.9930295348167419,0.9239976406097412,0.1185608059167862,0.30873656272888184,0.9963488578796387,0.9594524502754211,0.0587691068649292
30,0.30639901757240295,0.9928619265556335,0.9225128889083862,0.12231385707855225,0.3036290407180786,0.9965748190879822,0.9597392082214355,0.05793825909495354
31,0.32282814383506775,0.9924243688583374,0.9226744771003723,0.12052340060472488,0.3067876398563385,0.9964388608932495,0.9592792391777039,0.05857289955019951
32,0.31100043654441833,0.9929394721984863,0.923202395439148,0.1202666312456131,0.3054099380970001,0.9964836239814758,0.9595467448234558,0.05823078751564026
33,0.3247895836830139,0.9928060173988342,0.924199104309082,0.1175295040011406,0.3019825220108032,0.9965906739234924,0.959364116191864,0.05825264751911163
34,0.3125858008861542,0.9935137033462524,0.9249998331069946,0.11646508425474167,0.29475805163383484,0.9966631531715393,0.9595862030982971,0.05821796879172325
35,0.316497266292572,0.9929729104042053,0.9230753183364868,0.12087135761976242,0.3119959533214569,0.9964286684989929,0.9593243598937988,0.05827457457780838
36,0.31610795855522156,0.9929307103157043,0.9233896136283875,0.12055598944425583,0.31498655676841736,0.9962791800498962,0.9595260620117188,0.05829723924398422
37,0.32539674639701843,0.9926450848579407,0.9240956902503967,0.11780724674463272,0.30191531777381897,0.9966246485710144,0.9593837261199951,0.058472756296396255
38,0.32349735498428345,0.9928866028785706,0.924124538898468,0.11794634163379669,0.2914314568042755,0.9968647956848145,0.9599923491477966,0.057905565947294235
39,0.3078232705593109,0.9935203790664673,0.9248928427696228,0.11667750030755997,0.2989247441291809,0.996635377407074,0.9593625664710999,0.058539748191833496
40,0.3046119809150696,0.9934027791023254,0.9231721758842468,0.12057985365390778,0.3052419424057007,0.9966744780540466,0.9598513245582581,0.05784735456109047
41,0.32626113295555115,0.9930399060249329,0.9250403642654419,0.11638768762350082,0.3020833432674408,0.9967741370201111,0.9598572254180908,0.05781939625740051
42,0.3192371428012848,0.9928213357925415,0.9231663942337036,0.12015010416507721,0.30735886096954346,0.9965997338294983,0.9598628878593445,0.05809319391846657
43,0.3387804627418518,0.9927551746368408,0.9253059029579163,0.11490819603204727,0.2956989109516144,0.9966337084770203,0.9598478674888611,0.05811786279082298
44,0.3179483711719513,0.993248462677002,0.9242296814918518,0.11824505031108856,0.29858872294425964,0.9965606331825256,0.9594647884368896,0.058226216584444046
45,0.3166620135307312,0.9933317303657532,0.9255643486976624,0.11527180671691895,0.2997983992099762,0.9966314435005188,0.9598049521446228,0.058193009346723557
46,0.3074381649494171,0.9932017922401428,0.924058735370636,0.11911152303218842,0.30913978815078735,0.9964541792869568,0.9595093131065369,0.05816549435257912
47,0.31917086243629456,0.9924841523170471,0.9233294129371643,0.11992646753787994,0.3026881814002991,0.9966229200363159,0.9599442481994629,0.05778047442436218
48,0.32345396280288696,0.9927379488945007,0.9238961338996887,0.11876192688941956,0.3017137050628662,0.9965730905532837,0.9597242474555969,0.05827931687235832
49,0.31757909059524536,0.9931333065032959,0.9243974685668945,0.11784622073173523,0.29986560344696045,0.9967339634895325,0.9599413871765137,0.057995911687612534
50,0.3238498270511627,0.9930708408355713,0.925018846988678,0.11605633050203323,0.3104838728904724,0.9964467883110046,0.9595049023628235,0.058138761669397354
51,0.32060542702674866,0.993040144443512,0.9237115979194641,0.11917389929294586,0.2990591526031494,0.9965866804122925,0.9602057337760925,0.05761716514825821
52,0.3192919194698334,0.9928045272827148,0.9245145916938782,0.11755144596099854,0.29425403475761414,0.9966280460357666,0.9598591923713684,0.058252982795238495
53,0.3133465051651001,0.993222177028656,0.9234049320220947,0.12076182663440704,0.3103158473968506,0.9965028762817383,0.9594677090644836,0.058149244636297226
54,0.3135182857513428,0.9929856061935425,0.9235038757324219,0.12069804966449738,0.29492607712745667,0.9966042637825012,0.9598432183265686,0.058384791016578674
55,0.32066091895103455,0.9930691719055176,0.9250637292861938,0.11606565862894058,0.296606183052063,0.9966172575950623,0.9595124125480652,0.05822743475437164
56,0.31776803731918335,0.9934608936309814,0.9255390167236328,0.11506874114274979,0.3031249940395355,0.9965561032295227,0.9595044255256653,0.05838984623551369
57,0.3175000250339508,0.9933236837387085,0.9244537353515625,0.11754865944385529,0.2980510890483856,0.9966614842414856,0.9602553844451904,0.058088839054107666
58,0.32337698340415955,0.9931037425994873,0.9244482517242432,0.11744869500398636,0.3062500059604645,0.9965447783470154,0.9599666595458984,0.05790392681956291
59,0.3189682364463806,0.9929515719413757,0.9239603281021118,0.11857897788286209,0.30520832538604736,0.9964926838874817,0.95973801612854,0.05815277621150017
60,0.33121588826179504,0.9926320314407349,0.9244056344032288,0.1175297275185585,0.30850133299827576,0.9965277910232544,0.9598608016967773,0.057779502123594284
61,0.3153371512889862,0.9931046962738037,0.9242942929267883,0.11786351352930069,0.30325940251350403,0.9966376423835754,0.9599185585975647,0.05806684494018555
62,0.30904340744018555,0.9931410551071167,0.9235680103302002,0.1199035719037056,0.3152889907360077,0.996326208114624,0.9598162174224854,0.0579882450401783
63,0.32915931940078735,0.9927035570144653,0.9230376482009888,0.12018615752458572,0.3004368245601654,0.9967407584190369,0.9604592323303223,0.05762544274330139
64,0.3387104272842407,0.9924285411834717,0.925396203994751,0.11502894014120102,0.31334006786346436,0.9962712526321411,0.9594551920890808,0.058436743915081024
65,0.31472906470298767,0.9931629300117493,0.92377108335495,0.11943447589874268,0.30836692452430725,0.9965578317642212,0.9598399996757507,0.0582234263420105
66,0.3349999785423279,0.9929502010345459,0.92588210105896,0.11409977078437805,0.3192540407180786,0.9962508678436279,0.9594843983650208,0.058609794825315475
67,0.317251980304718,0.9926741123199463,0.9228453040122986,0.12163975089788437,0.3155241906642914,0.9962321519851685,0.9592049717903137,0.058692775666713715
68,0.3275483548641205,0.9932470917701721,0.9256604313850403,0.11512504518032074,0.31461694836616516,0.9963465929031372,0.9593768119812012,0.058407146483659744
69,0.333385705947876,0.9929860234260559,0.9243049025535583,0.11729512363672256,0.3145161271095276,0.9963783025741577,0.9599078297615051,0.05780686438083649
70,0.330087810754776,0.9929021000862122,0.9247161149978638,0.11696673184633255,0.3084341287612915,0.9963783025741577,0.9596796035766602,0.05816353112459183
71,0.31374624371528625,0.9931060075759888,0.9236626029014587,0.1200629249215126,0.31522178649902344,0.9963103532791138,0.9593937397003174,0.05824406445026398
72,0.3334079086780548,0.9930479526519775,0.9263098835945129,0.1132463663816452,0.31827956438064575,0.9961698651313782,0.9593765735626221,0.058650657534599304
73,0.31557613611221313,0.9930467009544373,0.9240485429763794,0.11848770827054977,0.3142473101615906,0.9964224696159363,0.9596506953239441,0.0580739751458168
74,0.3373919129371643,0.9926193952560425,0.9253345131874084,0.11463318765163422,0.3054099380970001,0.9964632391929626,0.9594005942344666,0.05845198035240173
75,0.32551732659339905,0.9928200244903564,0.9251732230186462,0.11585426330566406,0.3131048381328583,0.9962497353553772,0.959352970123291,0.05841967836022377
76,0.321580708026886,0.9934832453727722,0.9259796738624573,0.11449067294597626,0.31612902879714966,0.9964082837104797,0.9591717720031738,0.05824729800224304
77,0.32506313920021057,0.9929412603378296,0.9245596528053284,0.11761141568422318,0.3100806474685669,0.99652099609375,0.9598154425621033,0.05819372832775116
78,0.31704625487327576,0.9930076003074646,0.9238556623458862,0.11947699636220932,0.30393144488334656,0.9964768290519714,0.9595637321472168,0.058295782655477524
79,0.3127201199531555,0.9933600425720215,0.922846794128418,0.12192607671022415,0.3034610152244568,0.9965465068817139,0.9600052237510681,0.05790412425994873
